Date,Bywell,Reaverhill,Haydon Bridge
01/10/2006,9.492,5.522,3.873
02/10/2006,14.285,8.196,6.806
03/10/2006,33.496,7.909,26.987
04/10/2006,39.831,15.953,25.73
05/10/2006,33.146,15.296,33.4
06/10/2006,65.453,25.02,50.08
07/10/2006,67.58,26.521,45.722
08/10/2006,32.972,13.446,13.771
09/10/2006,39.257,22.194,19.652
10/10/2006,39.543,21.577,15.712
11/10/2006,25.396,17.815,45.084
12/10/2006,59.518,20.417,43.573
13/10/2006,30.583,13.569,13.017
14/10/2006,18.515,18.096,8.236
15/10/2006,22.523,17.908,6.471
16/10/2006,21.188,17.352,5.559
17/10/2006,19.962,16.894,4.921
18/10/2006,16.571,7.259,7.453
19/10/2006,14.285,12.762,24.69
20/10/2006,38.972,23.03,21.878
21/10/2006,52.538,44.979,11.009
22/10/2006,123.544,56.177,86.454
23/10/2006,103.114,42.968,34.168
24/10/2006,40.893,18.284,17.784
25/10/2006,33.672,42.968,23.581
26/10/2006,323.141,204.278,102.056
27/10/2006,101.549,44.112,54.863
28/10/2006,88.027,38.942,44.704
29/10/2006,84.874,35.949,42.704
30/10/2006,46.839,21.884,27.183
31/10/2006,84.448,34.656,49.331
01/11/2006,59.165,25.02,26.403
02/11/2006,31.087,14.023,13.632
03/11/2006,22.737,10.521,10.277
04/11/2006,34.201,28.181,8.56
05/11/2006,33.496,28.065,7.658
06/11/2006,32.108,27.374,6.855
07/11/2006,30.583,26.465,6.144
08/11/2006,13.18,7.229,8.076
09/11/2006,16.268,7.941,8.946
10/11/2006,15.201,7.35,6.904
11/11/2006,123.889,34.464,96.338
12/11/2006,105.325,34.913,54.28
13/11/2006,72.07,42.119,31.045
14/11/2006,61.424,37.931,19.486
15/11/2006,33.146,18.616,23.036
16/11/2006,106.12,57.968,51.973
17/11/2006,67.832,39.622,45.722
18/11/2006,129.657,48.304,72.206
19/11/2006,122.855,46.369,63.837
20/11/2006,277.213,116.015,164.146
21/11/2006,110.632,41.768,54.474
22/11/2006,64.587,21.526,33.838
23/11/2006,119.271,59.287,51.973
24/11/2006,115.909,54.255,66.503
25/11/2006,141.972,57.232,84.334
26/11/2006,101.394,57.886,40.63
27/11/2006,101.238,54.732,32.319
28/11/2006,109.657,35.689,65.386
29/11/2006,88.317,37.199,47.569
30/11/2006,76.981,36.08,33.074
01/12/2006,49.593,31.277,17.705
02/12/2006,54.101,32.571,29.081
03/12/2006,354.119,127.713,273.536
04/12/2006,348.292,129.876,142.678
05/12/2006,297.057,102.69,177.06
06/12/2006,298.54,86.831,152.771
07/12/2006,600.384,187.54,349.395
08/12/2006,602.475,150.638,338.974
09/12/2006,138.656,63.586,46.106
10/12/2006,99.226,126.877,24.597
11/12/2006,619.325,205.479,385.5
12/12/2006,279.545,143.469,131.079
13/12/2006,312.806,118.889,184.107
14/12/2006,317.953,111.824,214.571
15/12/2006,339.74,103.662,213.646
16/12/2006,152.17,62.816,57.417
17/12/2006,91.979,51.431,29.489
18/12/2006,75.771,46.369,22.231
19/12/2006,49.164,26.748,16.847
20/12/2006,41.871,25.24,14.05
21/12/2006,40.023,24.583,12.815
22/12/2006,33.234,19.628,11.258
23/12/2006,31.172,18.854,10.337
24/12/2006,29.26,18.237,9.456
25/12/2006,27.411,17.536,8.505
26/12/2006,25.624,17.168,7.761
27/12/2006,25.244,17.122,7.453
28/12/2006,26.394,16.985,8.56
29/12/2006,49.485,17.306,41.113
30/12/2006,228.5,56.016,162.993
31/12/2006,169.307,48.003,70.244
01/01/2007,117.752,54.175,58.213
02/01/2007,100.462,41.908,51.402
03/01/2007,89.919,38.267,70.589
04/01/2007,177.13,73.255,117.463
05/01/2007,89.043,38.874,34.168
06/01/2007,64.464,31.829,27.085
07/01/2007,198.886,49.894,164.146
08/01/2007,210.303,75.193,139.585
09/01/2007,350.698,160.367,157.279
10/01/2007,270.629,104.748,142.989
11/01/2007,543.298,245.662,288.7
12/01/2007,300.026,147.802,128.691
13/01/2007,298.911,133.886,127.504
14/01/2007,260.986,122.852,125.733
15/01/2007,112.76,63.243,31.361
16/01/2007,103.586,51.199,47.293
17/01/2007,135.742,66.007,58.013
18/01/2007,354.119,123.44,222.028
19/01/2007,256.142,99.48,82.974
20/01/2007,209.99,107.926,78.59
21/01/2007,127.018,76.031,39.791
22/01/2007,117.08,63.414,35.168
23/01/2007,76.981,40.654,21.702
24/01/2007,55.345,34.018,15.787
25/01/2007,53.094,34.4,14.546
26/01/2007,54.664,27.259,22.587
27/01/2007,58.929,29.235,26.21
28/01/2007,50.24,28.999,19.486
29/01/2007,50.024,27.488,19.735
30/01/2007,40.99,23.988,13.152
31/01/2007,35.816,23.083,15.343
01/02/2007,41.185,23.083,16.464
02/02/2007,34.201,20.169,11.321
03/02/2007,30.583,19.143,9.341
04/02/2007,27.649,18.331,8.129
05/02/2007,26.394,18.049,7.453
06/02/2007,25.624,17.675,7.051
07/02/2007,24.196,17.352,6.613
08/02/2007,24.27,17.768,6.236
09/02/2007,16.389,7.018,6.006
10/02/2007,58.226,44.544,15.343
11/02/2007,181.034,106.386,42.827
12/02/2007,150.25,64.532,49.331
13/02/2007,115.909,52.834,38.961
14/02/2007,61.905,33.511,20.835
15/02/2007,49.593,27.374,15.343
16/02/2007,30.667,13.446,11.009
17/02/2007,25.854,11.749,9.862
18/02/2007,23.388,10.485,8.891
19/02/2007,21.955,18.95,7.813
20/02/2007,47.048,36.934,10.039
21/02/2007,41.283,27.031,10.701
22/02/2007,102.017,75.938,37.212
23/02/2007,122.34,75.845,36.868
24/02/2007,64.834,46.812,15.123
25/02/2007,53.094,32.323,16.161
26/02/2007,48.737,29.117,19.569
27/02/2007,120.971,80.096,54.668
28/02/2007,163.449,94.653,54.668
01/03/2007,123.027,62.137,58.412
02/03/2007,85.728,38.2,30.522
03/03/2007,56.834,30.852,22.946
04/03/2007,45.083,26.184,77.032
05/03/2007,161.382,68.916,113.208
06/03/2007,255.282,75.286,207.953
07/03/2007,118.088,50.276,39.672
08/03/2007,57.412,32.696,19.486
09/03/2007,46.944,33.385,13.701
10/03/2007,43.764,30.008,11.638
11/03/2007,30.084,13.446,10.039
12/03/2007,28.61,24.15,8.724
13/03/2007,32.885,24.258,8.56
14/03/2007,30.667,22.61,7.504
15/03/2007,28.368,21.373,6.806
16/03/2007,27.649,21.069,6.661
17/03/2007,37.007,30.67,12.024
18/03/2007,79.293,43.252,35.843
19/03/2007,66.199,38.942,23.673
20/03/2007,41.97,27.661,14.261
21/03/2007,34.557,23.507,9.629
22/03/2007,61.544,24.801,42.951
23/03/2007,67.58,24.258,38.491
24/03/2007,38.311,22.506,13.701
25/03/2007,30.751,21.069,9.002
26/03/2007,27.728,20.268,7.555
27/03/2007,24.344,17.768,6.661
28/03/2007,23.098,17.49,6.518
29/03/2007,44.981,31.829,15.787
30/03/2007,44.573,27.202,15.787
31/03/2007,34.914,21.628,11.133
01/04/2007,22.167,8.293,7.709
02/04/2007,14.511,15.253,6.19
03/04/2007,20.366,15.253,5.472
04/04/2007,19.828,15.037,5.088
05/04/2007,19.231,14.78,4.758
06/04/2007,15.377,5.9,4.401
07/04/2007,10.189,4.851,4.132
08/04/2007,9.266,4.105,3.946
09/04/2007,8.69,3.9,3.693
10/04/2007,8.43,3.855,3.517
11/04/2007,8.175,3.547,3.517
12/04/2007,8.091,3.441,3.379
13/04/2007,7.841,3.314,3.178
14/04/2007,7.636,3.356,3.048
15/04/2007,7.433,3.15,2.92
16/04/2007,7.155,3.634,2.764
17/04/2007,7.393,3.7,2.703
18/04/2007,7.353,3.591,2.643
19/04/2007,7.595,3.612,2.952
20/04/2007,8.473,3.766,3.657
21/04/2007,8.646,3.81,3.622
22/04/2007,8.217,3.766,3.048
23/04/2007,7.676,3.9,2.857
24/04/2007,30.333,30.308,5.647
25/04/2007,21.326,12.29,10.158
26/04/2007,20.912,10.74,7.658
27/04/2007,12.592,6.548,4.246
28/04/2007,9.584,5.027,3.245
29/04/2007,8.345,4.339,2.795
30/04/2007,7.636,3.945,2.495
01/05/2007,7.194,3.722,2.295
02/05/2007,6.882,3.504,2.157
03/05/2007,6.614,3.419,2.077
04/05/2007,6.464,14.189,1.998
05/05/2007,12.911,14.653,1.972
06/05/2007,6.576,3.612,2.267
07/05/2007,9.221,3.678,5.088
08/05/2007,7.676,3.788,3.245
09/05/2007,7.514,4.013,2.703
10/05/2007,8.603,9.984,2.92
11/05/2007,31.766,16.041,18.182
12/05/2007,44.777,26.521,25.73
13/05/2007,43.864,27.488,29.387
14/05/2007,47.048,18.759,26.5
15/05/2007,32.539,12.251,13.22
16/05/2007,22.38,9.461,11.258
17/05/2007,34.914,10.886,24.411
18/05/2007,29.506,9.704,15.416
19/05/2007,39.067,20.917,28.878
20/05/2007,47.783,19.191,22.32
21/05/2007,21.605,9.704,8.289
22/05/2007,12.645,6.011,5.691
23/05/2007,10.332,4.628,4.558
24/05/2007,8.646,3.968,3.909
25/05/2007,8.646,3.922,4.718
26/05/2007,9.042,3.833,4.479
27/05/2007,7.514,3.569,3.414
28/05/2007,7.115,12.882,3.245
29/05/2007,15.79,13.284,3.448
30/05/2007,16.51,13.857,3.517
31/05/2007,16.389,14.315,3.016
01/06/2007,14.341,6.178,3.587
02/06/2007,9.447,6.491,3.448
03/06/2007,9.042,5.469,2.984
04/06/2007,9.042,14.106,2.764
05/06/2007,13.837,8.586,2.583
06/06/2007,7.595,4.531,2.239
07/06/2007,6.69,4.268,2.024
08/06/2007,6.576,4.292,1.921
09/06/2007,6.501,4.152,1.895
10/06/2007,6.315,4.036,1.795
11/06/2007,7.882,4.013,1.722
12/06/2007,112.432,16.353,125.733
13/06/2007,308.832,77.155,189.864
14/06/2007,173.695,44.906,104.627
15/06/2007,169.026,29.413,92.691
16/06/2007,215.653,41.488,141.438
17/06/2007,232.753,42.19,160.697
18/06/2007,85.728,36.934,43.448
19/06/2007,50.24,16.668,20.409
20/06/2007,130.898,71.886,52.833
21/06/2007,94.663,42.613,24.411
22/06/2007,190.006,155.729,40.509
23/06/2007,205.946,142.837,110.826
24/06/2007,181.179,105.511,78.229
25/06/2007,173.838,69.541,86.454
26/06/2007,142.901,49.894,52.163
27/06/2007,56.949,26.804,31.045
28/06/2007,58.812,101.829,34.5
29/06/2007,365.913,211.378,131.379
30/06/2007,137.925,84.852,31.679
01/07/2007,274.001,181.263,98.98
02/07/2007,304.133,169.427,116.464
03/07/2007,202.861,78.382,121.64
04/07/2007,167.483,66.707,59.213
05/07/2007,85.158,38.469,35.956
06/07/2007,253.737,90.854,169.629
07/07/2007,297.242,98.421,174.681
08/07/2007,156.472,74.544,53.025
09/07/2007,65.95,31.583,21.007
10/07/2007,45.185,24.42,13.84
11/07/2007,36.638,21.577,10.762
12/07/2007,32.539,20.169,9.058
13/07/2007,31.341,20.917,11.894
14/07/2007,74.837,37.331,43.324
15/07/2007,58.46,32.447,17.943
16/07/2007,79.156,46.222,31.15
17/07/2007,66.075,34.848,170.467
18/07/2007,177.13,63.843,93.597
19/07/2007,422.198,131.813,404.241
20/07/2007,499.923,129.876,280.14
21/07/2007,84.307,33.322,45.466
22/07/2007,79.293,40.516,44.957
23/07/2007,105.007,34.784,88.344
24/07/2007,126.669,29.889,64.499
25/07/2007,38.688,12.407,16.388
26/07/2007,76.846,35.754,53.025
27/07/2007,104.532,49.589,52.929
28/07/2007,49.378,19.628,19.073
29/07/2007,29.26,11.108,12.681
30/07/2007,20.706,7.381,9.513
31/07/2007,23.025,15.08,7.761
01/08/2007,21.955,14.653,6.661
02/08/2007,20.843,14.399,6.471
03/08/2007,20.706,10.091,6.144
04/08/2007,11.762,5.442,5.603
05/08/2007,13.234,6.899,5.691
06/08/2007,13.289,10.776,6.052
07/08/2007,16.754,10.162,6.006
08/08/2007,12.382,5.818,4.839
09/08/2007,17.498,14.064,4.362
10/08/2007,17.248,13.651,4.057
11/08/2007,16.816,13.446,3.8
12/08/2007,17.876,14.61,4.362
13/08/2007,19.895,14.695,6.006
14/08/2007,24.493,20.867,5.915
15/08/2007,133.399,40.585,98.714
16/08/2007,59.518,28.706,17.863
17/08/2007,28.61,17.908,8.023
18/08/2007,31.341,16.041,18.102
19/08/2007,73.381,27.776,39.91
20/08/2007,73.118,27.431,34.058
21/08/2007,40.312,22.977,12.416
22/08/2007,29.015,19.579,8.236
23/08/2007,25.624,19.288,6.613
24/08/2007,27.017,17.815,5.342
25/08/2007,21.535,17.398,4.637
26/08/2007,20.434,17.076,4.285
27/08/2007,20.029,16.985,4.02
28/08/2007,19.895,17.122,3.728
29/08/2007,19.761,16.894,3.622
30/08/2007,19.231,16.849,3.414
31/08/2007,17.373,13.243,3.278
01/09/2007,16.208,13.042,4.057
02/09/2007,15.909,13.042,5.472
03/09/2007,21.675,13.002,9.571
04/09/2007,17.812,12.962,4.718
05/09/2007,16.028,12.882,3.587
06/09/2007,15.377,12.842,3.211
07/09/2007,15.26,12.882,3.048
08/09/2007,15.26,12.762,2.826
09/09/2007,14.912,12.802,2.673
10/09/2007,14.797,12.762,2.583
11/09/2007,14.854,12.683,2.495
12/09/2007,14.568,12.683,2.38
13/09/2007,14.682,12.882,2.323
14/09/2007,14.797,12.723,2.323
15/09/2007,14.568,12.882,2.351
16/09/2007,15.143,30.791,2.889
17/09/2007,30.919,31.583,6.329
18/09/2007,20.163,15.776,4.401
19/09/2007,79.43,26.072,53.025
20/09/2007,60.825,19.143,23.581
21/09/2007,36.73,10.557,38.14
22/09/2007,41.283,7.168,24.878
23/09/2007,17.248,15.253,8.023
24/09/2007,179.438,52.756,131.829
25/09/2007,179.004,39.213,84.831
26/09/2007,49.271,19.531,20.921
27/09/2007,28.207,16.041,10.098
28/09/2007,27.967,22.039,7.709
29/09/2007,37.377,21.73,15.123
30/09/2007,37.099,21.373,13.017
01/10/2007,28.691,20.917,7.453
02/10/2007,25.396,20.517,5.647
03/10/2007,24.048,20.717,4.758
04/10/2007,34.557,23.613,12.024
05/10/2007,35.094,23.03,10.762
06/10/2007,27.411,21.475,6.236
07/10/2007,24.567,20.717,4.88
08/10/2007,23.315,20.417,4.285
09/10/2007,93.913,32.946,53.989
10/10/2007,93.764,32.821,45.978
11/10/2007,40.699,24.91,11.959
12/10/2007,34.024,22.767,14.474
13/10/2007,29.835,16.175,10.885
14/10/2007,24.642,15.339,8.615
15/10/2007,23.827,15.123,7.813
16/10/2007,35.094,16.264,20.409
17/10/2007,26.471,18.616,9.058
18/10/2007,23.68,16.175,6.19
19/10/2007,18.969,14.189,5.088
20/10/2007,17.939,13.939,4.637
21/10/2007,17.248,13.692,4.246
22/10/2007,21.955,19.628,3.946
23/10/2007,21.745,19.677,3.764
24/10/2007,21.465,18.143,3.448
25/10/2007,19.962,18.049,3.245
26/10/2007,18.709,16.623,3.146
27/10/2007,18.322,15.776,3.016
28/10/2007,72.593,33.008,50.362
29/10/2007,61.304,25.35,36.297
30/10/2007,36.272,19.482,12.154
31/10/2007,24.196,16.219,7.301
01/11/2007,20.638,14.994,5.87
02/11/2007,33.496,24.529,12.024
03/11/2007,32.108,26.748,7.813
04/11/2007,30.25,26.634,5.428
05/11/2007,28.853,26.465,4.597
06/11/2007,29.26,26.521,5.256
07/11/2007,38.405,26.353,4.799
08/11/2007,27.728,26.24,5.046
09/11/2007,31.766,26.128,7.813
10/11/2007,44.37,26.016,18.91
11/11/2007,44.167,26.353,15.416
12/11/2007,32.625,26.184,7.453
13/11/2007,29.67,26.128,5.428
14/11/2007,27.967,25.24,5.647
15/11/2007,27.728,25.24,4.839
16/11/2007,27.017,24.801,4.246
17/11/2007,26.394,24.965,4.02
18/11/2007,63.605,49.589,15.861
19/11/2007,108.364,49.817,52.068
20/11/2007,106.439,52.991,53.603
21/11/2007,192.394,88.029,81.257
22/11/2007,104.849,55.935,31.467
23/11/2007,69.742,38.942,26.987
24/11/2007,31.596,16.532,20.664
25/11/2007,50.024,34.081,23.399
26/11/2007,48.95,32.883,13.084
27/11/2007,37.936,28.007,9.399
28/11/2007,27.253,28.181,10.518
29/11/2007,74.041,37.199,37.675
30/11/2007,174.836,83.675,82.482
01/12/2007,301.889,83.48,212.908
02/12/2007,171.707,50.353,100.847
03/12/2007,118.088,35.559,57.715
04/12/2007,64.341,28.355,30.835
05/12/2007,127.018,52.599,72.904
06/12/2007,114.412,51.897,51.973
07/12/2007,170.011,50.737,105.036
08/12/2007,68.339,53.463,119.328
09/12/2007,214.072,83.48,135.304
10/12/2007,217.875,157.047,44.2
11/12/2007,87.305,43.753,21.966
12/12/2007,41.088,19.628,14.689
13/12/2007,30.583,13.857,12.089
14/12/2007,26.085,11.597,10.397
15/12/2007,21.955,9.704,8.891
16/12/2007,18.45,7.909,7.606
17/12/2007,16.389,7.815,7.97
18/12/2007,16.571,7.596,6.953
19/12/2007,15.26,7.108,6.329
20/12/2007,14.912,6.899,5.825
21/12/2007,14.004,6.577,5.428
22/12/2007,12.382,6.781,6.052
23/12/2007,13.452,5.983,5.87
24/12/2007,69.871,43.896,27.577
25/12/2007,71.42,39.486,23.217
26/12/2007,46.009,26.24,18.747
27/12/2007,178.427,81.731,87.208
28/12/2007,508.794,273.203,290.383
29/12/2007,318.336,122.383,187.412
30/12/2007,246.757,105.402,80.404
31/12/2007,85.3,31.767,38.725
01/01/2008,367.349,219.369,129.436
02/01/2008,406.085,232.895,115.611
03/01/2008,127.369,58.461,33.948
04/01/2008,82.198,44.184,44.957
05/01/2008,238.706,123.793,92.562
06/01/2008,233.905,104.313,77.63
07/01/2008,121.141,54.096,52.068
08/01/2008,122.34,74.083,72.09
09/01/2008,192.245,93.001,87.838
10/01/2008,537.099,204.878,372.28
11/01/2008,294.84,116.817,89.231
12/01/2008,75.236,31.277,27.38
13/01/2008,72.855,31.216,40.03
14/01/2008,189.708,96.947,99.379
15/01/2008,199.8,94.549,74.661
16/01/2008,107.881,45.124,48.03
17/01/2008,81.641,32.014,53.699
18/01/2008,213.284,91.465,132.883
19/01/2008,219.149,93.619,100.58
20/01/2008,88.607,32.447,49.237
21/01/2008,239.372,78.004,168.96
22/01/2008,224.123,73.072,105.445
23/01/2008,371.674,196.558,162.007
24/01/2008,353.111,151.935,180.999
25/01/2008,115.742,57.64,79.434
26/01/2008,172.699,81.635,84.706
27/01/2008,153.91,53.384,57.12
28/01/2008,64.464,28.239,24.504
29/01/2008,74.438,54.573,45.722
30/01/2008,108.848,56.582,46.106
31/01/2008,415.629,182.965,273.741
01/02/2008,173.268,69.899,51.307
02/02/2008,96.172,58.296,25.444
03/02/2008,246.588,113.401,114.902
04/02/2008,153.91,74.36,44.451
05/02/2008,127.193,69.541,47.753
06/02/2008,123.544,65.571,37.328
07/02/2008,64.71,39.554,18.182
08/02/2008,58.577,37.998,17.547
09/02/2008,52.982,37.464,13.701
10/02/2008,47.573,32.696,11.258
11/02/2008,39.543,28.764,9.571
12/02/2008,37.007,27.031,8.615
13/02/2008,34.29,25.849,7.761
14/02/2008,32.712,25.516,7.151
15/02/2008,32.28,24.583,6.904
16/02/2008,31.003,24.15,6.518
17/02/2008,29.753,23.507,6.052
18/02/2008,28.934,23.136,6.006
19/02/2008,25.169,19.628,5.78
20/02/2008,24.642,19.677,5.78
21/02/2008,29.26,22.61,8.78
22/02/2008,134.297,70.799,58.312
23/02/2008,103.901,55.855,31.573
24/02/2008,61.544,37.998,17.705
25/02/2008,46.735,31.767,12.615
26/02/2008,109.333,51.509,56.135
27/02/2008,60.825,34.977,17.705
28/02/2008,37.007,24.312,10.277
29/02/2008,26.239,125.805,50.928
01/03/2008,211.399,139.948,62.958
02/03/2008,72.724,28.941,42.827
03/03/2008,47.678,23.347,26.987
04/03/2008,43.462,22.872,17.784
05/03/2008,33.408,19.971,11.702
06/03/2008,41.773,21.221,14.546
07/03/2008,41.773,20.218,22.054
08/03/2008,254.251,91.261,177.06
09/03/2008,214.546,82.701,75.487
10/03/2008,123.027,74.637,46.652
11/03/2008,128.774,70.889,95.944
12/03/2008,178.427,65.311,93.986
13/03/2008,126.319,41.698,68.873
14/03/2008,115.408,51.045,68.306
15/03/2008,60.586,31.216,20.921
16/03/2008,40.602,19.239,16.693
17/03/2008,34.379,23.934,13.91
18/03/2008,35.635,23.507,11.447
19/03/2008,31.511,21.628,9.513
20/03/2008,33.848,32.323,31.045
21/03/2008,64.957,33.322,31.891
22/03/2008,39.735,26.974,12.482
23/03/2008,41.088,28.999,14.332
24/03/2008,46.319,30.609,14.761
25/03/2008,36.546,24.15,10.762
26/03/2008,31.766,21.833,9.862
27/03/2008,38.123,22.82,16.77
28/03/2008,106.28,87.03,38.14
29/03/2008,117.92,70.079,43.2
30/03/2008,157.285,63.414,97.391
31/03/2008,93.614,48.003,28.575
01/04/2008,69.999,35.559,43.324
02/04/2008,68.085,36.276,31.467
03/04/2008,42.464,24.042,14.546
04/04/2008,31.596,19.775,10.579
05/04/2008,33.321,19.579,17.079
06/04/2008,31.511,11.941,18.102
07/04/2008,36.18,28.472,14.191
08/04/2008,48.843,32.075,15.712
09/04/2008,46.527,28.297,19.073
10/04/2008,45.083,25.295,18.91
11/04/2008,38.877,24.15,22.498
12/04/2008,56.488,34.592,24.225
13/04/2008,58.226,35.494,21.094
14/04/2008,38.405,23.241,12.949
15/04/2008,32.972,25.627,9.804
16/04/2008,38.03,27.088,11.384
17/04/2008,33.496,22.61,11.009
18/04/2008,127.719,52.364,56.528
19/04/2008,103.743,43.681,35.056
20/04/2008,42.069,18.426,14.403
21/04/2008,27.017,11.826,10.277
22/04/2008,21.465,9.256,8.669
23/04/2008,25.624,17.908,7.402
24/04/2008,25.018,18.002,6.953
25/04/2008,24.27,17.629,6.423
26/04/2008,18.066,8.784,6.423
27/04/2008,38.03,20.767,47.018
28/04/2008,219.309,125.212,89.358
29/04/2008,93.764,43.039,34.5
30/04/2008,183.22,88.029,85.329
01/05/2008,135.2,72.523,48.958
02/05/2008,70.514,31.829,22.587
03/05/2008,36.18,15.997,12.615
04/05/2008,25.32,43.252,9.456
05/05/2008,54.438,46.001,11.258
06/05/2008,42.663,28.355,9.228
07/05/2008,29.26,20.517,7.002
08/05/2008,24.567,17.815,6.052
09/05/2008,18.904,8.1,5.472
10/05/2008,14.682,9.154,5.046
11/05/2008,14.228,8.751,4.758
12/05/2008,13.893,14.483,4.479
13/05/2008,18.644,14.568,4.362
14/05/2008,17.749,14.231,4.057
15/05/2008,17.186,14.064,3.837
16/05/2008,15.027,6.462,3.657
17/05/2008,9.861,5.656,3.622
18/05/2008,9.768,5.575,3.622
19/05/2008,9.584,13.082,3.482
20/05/2008,15.968,13.939,3.278
21/05/2008,15.968,14.315,3.08
22/05/2008,16.148,14.315,2.952
23/05/2008,13.561,6.15,2.764
24/05/2008,8.909,5.469,2.643
25/05/2008,6.766,3.419,2.524
26/05/2008,6.539,3.314,2.437
27/05/2008,6.766,3.211,2.323
28/05/2008,6.998,3.441,3.08
29/05/2008,8.909,4.751,3.587
30/05/2008,8.909,4.801,3.211
31/05/2008,8.217,4.801,2.764
01/06/2008,8.387,4.826,3.08
02/06/2008,8.821,5.104,3.278
03/06/2008,9.266,5.078,3.178
04/06/2008,9.221,5.656,3.245
05/06/2008,8.909,5.656,2.889
06/06/2008,7.717,4.363,2.553
07/06/2008,9.538,4.245,5.559
08/06/2008,8.259,4.175,3.016
09/06/2008,7.273,4.036,2.437
10/06/2008,6.728,3.968,2.103
11/06/2008,6.843,4.059,1.895
12/06/2008,6.805,4.082,1.895
13/06/2008,7.115,4.851,1.895
14/06/2008,6.959,4.727,1.87
15/06/2008,6.69,3.922,1.87
16/06/2008,6.501,3.877,1.845
17/06/2008,6.315,3.922,1.77
18/06/2008,8.821,4.245,5.088
19/06/2008,24.493,6.039,21.702
20/06/2008,17.812,5.983,8.724
21/06/2008,10.765,5.764,4.963
22/06/2008,157.964,69.095,97.919
23/06/2008,163.864,63.158,100.045
24/06/2008,63.117,34.081,19.238
25/06/2008,30.751,22.246,8.891
26/06/2008,27.569,22.142,21.79
27/06/2008,32.452,19.385,19.403
28/06/2008,34.201,11.333,24.784
29/06/2008,25.624,9.704,12.154
30/06/2008,16.268,7.229,7.402
01/07/2008,11.61,6.122,5.256
02/07/2008,10.62,7.783,4.921
03/07/2008,12.382,7.627,4.963
04/07/2008,18.322,15.557,4.637
05/07/2008,18.194,15.645,4.057
06/07/2008,26.861,19.726,9.002
07/07/2008,201.94,75.1,133.486
08/07/2008,116.075,39.554,44.957
09/07/2008,51,16.849,25.255
10/07/2008,204.709,110.927,115.327
11/07/2008,209.053,138.949,89.613
12/07/2008,170.575,53.7,83.591
13/07/2008,65.205,29.71,23.856
14/07/2008,38.311,21.119,12.949
15/07/2008,28.61,18.096,9.399
16/07/2008,24.567,16.13,7.761
17/07/2008,22.451,16.353,14.332
18/07/2008,29.753,18.19,14.474
19/07/2008,80.532,22.977,58.612
20/07/2008,72.462,13.284,49.051
21/07/2008,29.753,8.455,14.761
22/07/2008,17.498,5.873,8.78
23/07/2008,12.965,4.776,6.71
24/07/2008,11.66,4.459,5.87
25/07/2008,17.876,13.939,5.172
26/07/2008,17,13.733,4.637
27/07/2008,16.268,13.528,4.17
28/07/2008,15.73,13.365,3.837
29/07/2008,16.148,14.441,3.552
30/07/2008,16.028,7.941,3.345
31/07/2008,9.311,5.337,3.622
01/08/2008,176.412,73.347,168.793
02/08/2008,87.449,30.73,59.715
03/08/2008,67.959,22.82,35.168
04/08/2008,52.538,24.855,28.274
05/08/2008,44.981,21.936,16.693
06/08/2008,39.352,34.145,17.39
07/08/2008,144.954,95.484,42.827
08/08/2008,67.454,38.469,19.652
09/08/2008,41.283,25.405,21.878
10/08/2008,141.787,107.265,25.255
11/08/2008,112.267,84.557,23.127
12/08/2008,105.643,126.758,20.579
13/08/2008,259.597,182.538,42.704
14/08/2008,327.981,186.534,65.275
15/08/2008,251.684,132.177,45.722
16/08/2008,88.172,56.501,16.693
17/08/2008,99.226,60.787,43.573
18/08/2008,99.998,57.313,26.113
19/08/2008,216.286,52.599,138.97
20/08/2008,217.875,46.075,140.201
21/08/2008,73.645,35.689,26.017
22/08/2008,51.656,31.461,16.388
23/08/2008,46.216,30.308,11.894
24/08/2008,38.405,26.634,9.341
25/08/2008,34.379,26.184,13.017
26/08/2008,59.4,30.549,28.575
27/08/2008,59.165,40.378,19.073
28/08/2008,59.518,40.171,18.584
29/08/2008,43.864,29.889,12.482
30/08/2008,35.004,25.571,9.228
31/08/2008,29.015,21.628,7.402
01/09/2008,28.127,21.475,7.301
02/09/2008,26.549,19.824,7.151
03/09/2008,42.862,36.341,56.331
04/09/2008,87.594,51.045,51.117
05/09/2008,327.398,164.124,231.693
06/09/2008,1109.769,337.216,595.717
07/09/2008,854.943,261.445,347.345
08/09/2008,370.848,147.93,112.224
09/09/2008,118.257,92.385,70.934
10/09/2008,216.603,111.487,90.634
11/09/2008,104.374,52.756,28.274
12/09/2008,63.483,36.21,17.079
13/09/2008,135.742,86.93,28.676
14/09/2008,100.152,55.132,21.267
15/09/2008,56.834,35.3,13.563
16/09/2008,45.905,31.399,11.894
17/09/2008,47.889,32.261,12.154
18/09/2008,45.083,30.188,11.009
19/09/2008,39.352,27.661,9.002
20/09/2008,36.089,25.96,8.023
21/09/2008,33.584,24.855,7.251
22/09/2008,31.596,23.934,6.613
23/09/2008,30.25,23.241,6.376
24/09/2008,29.178,22.872,5.961
25/09/2008,26.162,19.824,5.78
26/09/2008,25.169,19.336,5.342
27/09/2008,24.196,19.095,5.004
28/09/2008,23.461,18.854,4.718
29/09/2008,22.953,15.296,4.637
30/09/2008,142.343,19.628,118.035
01/10/2008,169.026,27.718,137.284
02/10/2008,70.128,24.855,42.457
03/10/2008,51,21.782,20.664
04/10/2008,384.378,109.477,292.916
